id_user,timestamp,source,message,category
18733,1/12/2025,livechat,"""ill be charging the transactions back through my bank then""",Irrelevant/Other
1653,1/12/2025,livechat,"""Like I said you can still win being inactive""",Irrelevant/Other
715,1/12/2025,livechat,"""What a joke""",Irrelevant/Other
17736,1/12/2025,livechat,"""the operators previously said you would check. I gather you didn’t make the effort to check.""",Irrelevant/Other
17646,1/12/2025,livechat,"""So last night I made two withdrawals and none of them were accepted both declined it told me I need another Bitcoin address but I've used the same Bitcoin address at least 20 times and never had an issue now I don't have either money on my on bit star or my cash app so how do I get my money back or deposited into Cash app or your site""",Deposit/Payment Issues
18570,1/12/2025,livechat,"""What’s gonna be the easiest way to deposit so I can play soon, can u give me a step by step account of the process, I’m in the US?""",Account/Login Issues
17299,1/12/2025,livechat,"""I’ve just reloaded documents for verification any chance could take a look at it pls""",Irrelevant/Other
17585,1/12/2025,livechat,"""also I haven’t received an email""",Irrelevant/Other
17085,1/12/2025,livechat,"""I'll try it""",Irrelevant/Other
16808,1/12/2025,livechat,"""Hello so 2 things. 1 I was jipped out of my friday loyalty bonus.""",Bonuses/Promotions Issues
18213,1/12/2025,livechat,"""I don’t check spam""",Irrelevant/Other
17425,1/12/2025,livechat,"""i appreciate your help ! have a great night!""",Irrelevant/Other
18295,1/12/2025,livechat,"""Oh ok i didnt know😅""",Irrelevant/Other
17958,1/12/2025,livechat,"""Why wokld you if i wasnt elegablr""",Irrelevant/Other
18219,1/12/2025,livechat,"""I won the jackpot mania J$333""",Irrelevant/Other
17757,1/12/2025,livechat,"""Free spins or delete my account""",Account/Login Issues
18002,1/12/2025,livechat,"""Please help I made deposit""",Deposit/Payment Issues
18063,1/12/2025,livechat,"""Where is my money""",Irrelevant/Other
17366,1/12/2025,livechat,"""Why is my deposits canceled and won’t go through ?""",Deposit/Payment Issues
18184,1/12/2025,livechat,"""I still need help""",Irrelevant/Other
20002,1/12/2025,livechat,"""It keeps telling me that the address is wrong but that is what my crypto account gives me""",Account/Login Issues
18609,1/12/2025,livechat,"""its saying ive exceeded my wagering limits - i do not want a limit""",Irrelevant/Other
18375,1/12/2025,livechat,"""It IS LEGITIMATELY IMPOSSIBLE TO WIN FAIRLY""",Irrelevant/Other
17391,1/12/2025,livechat,"""I sent a screenshot if that helps?""",Irrelevant/Other
17966,1/12/2025,livechat,"""How do I write 60$ with the bch address""",Irrelevant/Other
17554,1/12/2025,livechat,"""strange because ived playwedd that game for jackpot mania on the same device before""",Gameplay/Technical Issues
952,1/12/2025,telegram,"""no u guy cancel the withdrawal it was first pending then before it even gets aprove it get cancelled n went back to my account""",Account/Login Issues
18339,1/12/2025,livechat,"""What is that in USD""",Irrelevant/Other
18282,1/12/2025,livechat,"""Just wondering where my last cash out money went to bc I have yet to receive it. I’ve never waited this long to get my money""",Irrelevant/Other
18608,1/12/2025,livechat,"""I cashed out on 100""",Irrelevant/Other
18384,1/12/2025,livechat,"""Ok but the deposit I made is what I used to win what I won so how is it that you guys can say that’s what my winnings are from?""",Deposit/Payment Issues
17739,1/12/2025,livechat,"""that’s fraud and you guys are always making rules up to make sure no one is actually winning and withdrawing any money. You know as well as I do that when I go back into the games to play I will not win anything at this point because that is how it always goes.""",Withdrawal/Cashout Issues
23589,1/12/2025,livechat,"""okay but what about my last deposit bonus will you guys add that on top?""",Deposit/Payment Issues
4299,1/12/2025,telegram,"""Where else can I put money on to my acc, cashapp isn't allowing me to send Bitcoin at the moment""",Irrelevant/Other
22532,1/13/2025,livechat,"""Hi Lisa my spins are active but not available on the game""",Gameplay/Technical Issues
22899,1/13/2025,livechat,"""I do this every day with no problem""",Irrelevant/Other
20433,1/13/2025,livechat,"""Well take a community vote perhaps""",Irrelevant/Other
23376,1/13/2025,livechat,"""Can I speak to a live support person about receiving the lcb.org freespins I bought off of that website. Just wanting to know if they sent them yet""",Gameplay/Technical Issues
2446,1/13/2025,livechat,"""How do I cancel it and send it to somewhere les""",Irrelevant/Other
2554,1/13/2025,livechat,"""Yes I need help""",Irrelevant/Other
3479,1/13/2025,livechat,"""And if you close it? Do you have to pay in again?""",Irrelevant/Other
19151,1/13/2025,livechat,"""No thank you so much 👍❤️""",Irrelevant/Other
23396,1/13/2025,livechat,"""Is my deposit on the way""",Deposit/Payment Issues
107,1/13/2025,telegram,"""Can you check my account because I have a pending transaction""",Account/Login Issues
22774,1/13/2025,livechat,"""I would like to escalate.""",Irrelevant/Other
22449,1/13/2025,livechat,"""Can u get an exception on my expired spins""",Gameplay/Technical Issues
22272,1/13/2025,livechat,"""I’ve not had this problem in the past""",Irrelevant/Other
22473,1/13/2025,livechat,"""It shows up but it’s not doing anything and I’m kinda confused sry""",Irrelevant/Other
23736,1/13/2025,livechat,"""I even tried to login on my account on a different device""",Account/Login Issues
23388,1/13/2025,livechat,"""I did all that""",Irrelevant/Other
1089,1/13/2025,telegram,"""I am having trouble getting money deposited into my account I need my wallet my new address to send you or something""",Account/Login Issues
22914,1/13/2025,livechat,"""get rid of the time limit""",Irrelevant/Other
11923,1/13/2025,livechat,"""I read the the jackpot breakdown and it doesn't say anything about the gambling feature is not a contributing factor to your jack spin round even the the jackpot$ balance. Which would indicate the contributing amount from both the spins and the gambling feature which would be the balance""",Gameplay/Technical Issues
23048,1/13/2025,livechat,"""Hmm weird it worked that time but I did the same thing 🤔""",Irrelevant/Other
17370,1/13/2025,livechat,"""Yes that would be. How do I do that""",Irrelevant/Other
23594,1/13/2025,livechat,"""Oh ok thank you""",Irrelevant/Other
23633,1/13/2025,livechat,"""How am I suppose to know whether someone else used the welcome bonus ??""",Bonuses/Promotions Issues
16942,1/13/2025,livechat,"""Does that mean I lost them""",Irrelevant/Other
4932,1/13/2025,telegram,"""Cashapp no longer lets me""",Irrelevant/Other
22994,1/13/2025,livechat,"""if i open mines the deposit menu was shown, but on background i can see the mines match going on""",Deposit/Payment Issues
22585,1/13/2025,livechat,"""i was supposed to recieve three free spins""",Bonuses/Promotions Issues
22328,1/13/2025,livechat,"""Hello I made a deposit about 3o min ago and it is not on my account,""",Account/Login Issues
23289,1/13/2025,livechat,"""Hi 100freispiele kann ich nicht aktivieren""",Irrelevant/Other
5703,1/13/2025,livechat,"""I didn't get that far""",Irrelevant/Other
5492,1/13/2025,livechat,"""There were no bets""",Irrelevant/Other
23346,1/13/2025,livechat,"""Like how much""",Irrelevant/Other
22430,1/13/2025,livechat,"""Hi how are you.""",Irrelevant/Other
23287,1/13/2025,livechat,""" what is this claim on telegram free spins?""",Bonuses/Promotions Issues
23674,1/13/2025,livechat,"""Sent eth payment""",Deposit/Payment Issues
23634,1/13/2025,livechat,"""With the arrow""",Irrelevant/Other
17218,1/13/2025,livechat,"""Where did it go to""",Irrelevant/Other
23380,1/13/2025,livechat,"""Hey guys can you check to see if I sent all the right documents so I can continue with my withdrawal""",Withdrawal/Cashout Issues
23064,1/13/2025,livechat,"""I’m a new player and this isn’t a good start""",Irrelevant/Other
22470,1/13/2025,livechat,"""I have been trying to make bitcoin deposits for the past week and it’s been telling me that my transaction was cancelled for my protection?!?!?! What is the reason for this???""",Deposit/Payment Issues
23922,1/13/2025,livechat,"""I can't activate my Monday reload bonus""",Bonuses/Promotions Issues
1749,1/13/2025,livechat,"""How long its locked""",Irrelevant/Other
1333,1/13/2025,livechat,"""Mein konto""",Irrelevant/Other
22604,1/13/2025,livechat,"""I cant get the free spins from telegram.  Why do we have to use telegram now?""",Bonuses/Promotions Issues
23739,1/13/2025,livechat,"""How much did i won?""",Irrelevant/Other
23314,1/13/2025,livechat,"""Claiming my free spins through telegram is not working""",Bonuses/Promotions Issues
23199,1/13/2025,livechat,"""I already have an account with bitstatz""",Account/Login Issues
22931,1/13/2025,livechat,"""Hello it won’t let me claim bonus spins on telegram""",Bonuses/Promotions Issues
23201,1/14/2025,livechat,"""How can I clap my free spins""",Bonuses/Promotions Issues
23842,1/14/2025,livechat,"""Why can't I claim my free spins""",Bonuses/Promotions Issues
23531,1/14/2025,livechat,"""Where's my daily free spins""",Bonuses/Promotions Issues
22589,1/14/2025,livechat,"""I Feel like it’s a security threat as I have to re login when trying to claim them""",Account/Login Issues
23529,1/14/2025,livechat,"""In crash between 10:30 and 10:53""",Gameplay/Technical Issues
23651,1/14/2025,livechat,"""doing well. Hope you are!""",Irrelevant/Other
23435,1/14/2025,livechat,""" Trying to get my free spins but I can’t work out how""",Bonuses/Promotions Issues
20197,1/14/2025,livechat,"""I did that""",Irrelevant/Other
338,1/14/2025,telegram,"""I was told that it was not possible. The reason I needed to change it was because cash app was being gay again and not allowing me to send my BTC to you guys, so I just wanted to see if you guys changed your BTC addresses and other crypto addresses recently cuz of people complaining about cashapp not allowing them to send in crypto to you guys or was this just a coincidence that you guys changed your addresses?""",Irrelevant/Other
23037,1/14/2025,livechat,"""I wan t to change my adress mail""",Irrelevant/Other
23852,1/14/2025,livechat,"""Can u help me with second chance free spins""",Bonuses/Promotions Issues
8736,1/14/2025,livechat,"""Will it be like this in the future?""",Irrelevant/Other
23943,1/14/2025,livechat,"""I’ve tried several times""",Irrelevant/Other
23678,1/14/2025,livechat,"""So the same Provider that takes my deposits Does not accept my withdrawals is this correct I would like my old provider back please as there was never any trouble beforehand is that possible""",Deposit/Payment Issues
23891,1/14/2025,livechat,"""Can you please reset my free spins?""",Bonuses/Promotions Issues
24,1/14/2025,telegram,"""In trying to play the 10 feee spins that were emailed to me but it keeps kicking me pack to the telegram site""",Gameplay/Technical Issues
23784,1/14/2025,livechat,"""cute name love it""",Irrelevant/Other
24036,1/14/2025,livechat,"""It’s not letting me""",Irrelevant/Other
23179,1/14/2025,livechat,"""this is the 4th or 5th time trying this""",Irrelevant/Other
23935,1/14/2025,livechat,"""I’ve never won a damn time on those and I’ve done them every day for years and somehow my margin always is at two dollars even though it says it’s supposed to go. It’s because that is also raped and you guys lie.""",Irrelevant/Other
23020,1/14/2025,livechat,"""You guys only let people win on the beginning the other counts the piggy bank shit me and five different family members have put in over $100,000 and never even won a minor jackpot and or a piggy bank. LMAO that stuff is so rigged.""",Irrelevant/Other
23143,1/14/2025,livechat,"""Okay just money towards the jackpot that's not real money that I  collect""",Irrelevant/Other
1876,1/14/2025,livechat,"""I don't see anything credited""",Irrelevant/Other
1891,1/14/2025,livechat,"""I made a deposit""",Deposit/Payment Issues
22449,1/14/2025,livechat,"""ok I've just had to do it again""",Irrelevant/Other
24291,1/14/2025,livechat,"""Hey I need to change my cash out. Uh address I send.I haven't confirmed the email yet.So how do I go about changing it""",Irrelevant/Other
23549,1/14/2025,livechat,"""So explain to me that""",Irrelevant/Other
14971,1/14/2025,livechat,"""I have had one of the worst weeks in my life and just want to take my mind off stuff and would so appreciate if I was able to get one""",Irrelevant/Other
23452,1/14/2025,livechat,"""Could you please advise why my account has been temporarily suspended mid-game?""",Account/Login Issues
24181,1/14/2025,livechat,"""Let me try thanks alot for helfing me""",Irrelevant/Other
13106,1/14/2025,livechat,"""I just figured I'd follow direction""",Irrelevant/Other
23494,1/14/2025,livechat,"""its not working""",Irrelevant/Other
24534,1/14/2025,livechat,"""when will I receive an update on this?""",Irrelevant/Other
24579,1/14/2025,livechat,"""Have had no luck on this site whatsoever""",Irrelevant/Other
23536,1/14/2025,livechat,"""It's also listed in the second screen shot I sent""",Irrelevant/Other
24390,1/14/2025,livechat,"""Do I still have free spins can you please send me a link so I can play""",Bonuses/Promotions Issues
24517,1/14/2025,livechat,"""Can you check please""",Irrelevant/Other
23999,1/14/2025,livechat,"""That's good to hear and I'm doing pretty good ig,Thank you""",Irrelevant/Other
24082,1/14/2025,livechat,"""I made 3 deposits for 5-600 dollars and my bonus match and spins were not added""",Deposit/Payment Issues
738,1/14/2025,telegram,"""Hey I won over $1000 in $J money, what happens with that? Does it convert to spins?""",Gameplay/Technical Issues
24331,1/14/2025,livechat,"""my account got suspended again""",Account/Login Issues
23514,1/14/2025,livechat,"""perfectly ok""",Irrelevant/Other
24502,1/14/2025,livechat,"""yes definently""",Irrelevant/Other
24615,1/14/2025,livechat,"""\nI enter the game but it says you have to buy. Please give me a video or a picture of how to use the spin""",Gameplay/Technical Issues
23928,1/15/2025,livechat,"""Hi, Lisa.I'm new to your casino and I have no idea what i'm looking at in the my rewards and promotions or why it's telling me that I am restricted from certain hold n win games""",Bonuses/Promotions Issues
4764,1/15/2025,livechat,"""Apparently when I set my limits the other day I did something wrong so I was trying to Play and it keeps sending me back to the limit screen even though I have email confirmed all of my limit removals""",Irrelevant/Other
24063,1/15/2025,livechat,"""\nBut why did they deduct or adjust my amount?""",Irrelevant/Other
23835,1/15/2025,livechat,"""so i log out and log back in""",Irrelevant/Other
23885,1/15/2025,livechat,"""Oh so I can’t keep using it""",Irrelevant/Other
24638,1/15/2025,livechat,"""they transferred me to a specialist and he told me what to do and I did and it didn’t work please review the last chat""",Withdrawal/Cashout Issues
5090,1/15/2025,telegram,"""I received free spins on Lord of the Keys but the game is not working.""",Bonuses/Promotions Issues
1767,1/15/2025,livechat,"""I activated tyes pleasehem but it""",Irrelevant/Other
24594,1/15/2025,livechat,"""I mean my recent gameplay and i get nothing lol?""",Gameplay/Technical Issues
15601,1/15/2025,livechat,"""I'm good thanks for asking and sure one second""",Irrelevant/Other
24606,1/15/2025,livechat,"""As of now, I’ve only gotten a welcome bonus and a 20 spin first deposit bonus for some reason which makes no sense""",Deposit/Payment Issues
18731,1/15/2025,livechat,"""Can  just transfer me please it's crypto and it's my deposit balance so i can play some slots before I have to work""",Deposit/Payment Issues
1113,1/15/2025,livechat,"""Yes because I have deposited so much money n enjoy playing on ur platform n I was so excited that u guys where giving a lil bit back""",Deposit/Payment Issues
18247,1/15/2025,livechat,"""Could I get a balance expected""",Irrelevant/Other
23535,1/15/2025,livechat,"""Bank estatement does not come with address""",Irrelevant/Other
24148,1/15/2025,livechat,"""in my middle of my game""",Gameplay/Technical Issues
23510,1/15/2025,livechat,"""why do i need to message you guys?""",Irrelevant/Other
24209,1/15/2025,livechat,"""i can’t click cashout so I can have my balance on my account""",Account/Login Issues
23522,1/15/2025,livechat,"""Back to where I was unless you manually put me there I realize this is so why y’all keep getting me jump through these hoops like that’s gonna put me back at the bonus if I already restarted the game just haven’t spun  it yet, but I alreadyrestarted the game and it didn’t put me right back there that means it’s not gonna Put me back there I’m not stupid""",Bonuses/Promotions Issues
9514,1/15/2025,livechat,"""I did that  and it's still not working""",Irrelevant/Other
9757,1/15/2025,livechat,"""My bonous spins arent working I've clicked every game and it wont let me use them  on any game can u reset the bonus plz""",Bonuses/Promotions Issues
16119,1/15/2025,livechat,"""I cant remember it was 45 or 75 free spins I was offered'""",Bonuses/Promotions Issues
243,1/15/2025,telegram,"""Good to know, thanks buddy""",Irrelevant/Other
24841,1/15/2025,livechat,"""I have uploaded and had approved all requested documents""",Irrelevant/Other
17506,1/15/2025,livechat,"""It told me to contact support for a failure on withdrawal cash out but took the balance""",Withdrawal/Cashout Issues
23669,1/15/2025,livechat,"""i have done that""",Irrelevant/Other
24545,1/15/2025,livechat,"""Where’s my bitcoin at""",Irrelevant/Other
23920,1/15/2025,livechat,"""just says Deposite failed""",Deposit/Payment Issues
24763,1/15/2025,livechat,"""So if you wouldn't mind removing all credit cards I only use the e transfer that's my only method""",Deposit/Payment Issues
24839,1/15/2025,livechat,"""to turn my blanace to my orogional 190 i put in to be able to use as usd or btc or withdrawl if i want""",Withdrawal/Cashout Issues
24846,1/15/2025,livechat,"""I get them free spins as I've deposited before I got that random email stating I have bonus 20 spins I have just showed you""",Deposit/Payment Issues
24126,1/15/2025,livechat,"""But i made a stack of deposits, this is prpbably the first time i have not received them""",Deposit/Payment Issues
23802,1/15/2025,livechat,"""what do i owe the pleasure""",Irrelevant/Other
24484,1/15/2025,livechat,"""Can you please reset them for me""",Irrelevant/Other
24379,1/15/2025,livechat,"""Ok thankyou""",Irrelevant/Other
24015,1/15/2025,livechat,"""and i didnt know so can we close her account please as we wernt using it anyway and we have our select casinos that we will play often""",Account/Login Issues
237,1/15/2025,telegram,"""the game provider all of sudden dont play on my device""",Gameplay/Technical Issues
24057,1/15/2025,livechat,"""wjere my dree apina""",Irrelevant/Other
23580,1/15/2025,livechat,"""More assistance""",Irrelevant/Other
481,1/15/2025,telegram,"""Wat about my 80 free wensday spins""",Gameplay/Technical Issues
11186,1/15/2025,livechat,"""Yes thanking""",Irrelevant/Other
24629,1/15/2025,livechat,"""yobit.io I can't get on beacuse of the same thing 2fa issue and they won't disable it""",Irrelevant/Other
24940,1/15/2025,livechat,""".00081665    is not the same number as 816.65""",Irrelevant/Other
1641,1/15/2025,livechat,"""And I am not sure I will get the 200 spins as it shows 80 lol""",Gameplay/Technical Issues
24190,1/15/2025,livechat,"""I cannot play my free spins in BTC. It doesn’t let me I go there and there’s no free spins. It says I have an insufficient balance of spinning.""",Bonuses/Promotions Issues
24200,1/15/2025,livechat,"""THATS NOT EVEN FUUNY""",Irrelevant/Other
25309,1/15/2025,livechat,"""When did I play themtoday I just logged in""",Irrelevant/Other
24884,1/15/2025,livechat,"""I have made 2 deposits and neither one of them have gone on there""",Deposit/Payment Issues
25377,1/15/2025,livechat,"""U guys just don't want take that chance and give us chance to win off a penny cuz I have beforee""",Irrelevant/Other
25272,1/15/2025,livechat,"""Oh, I'll try that.""",Irrelevant/Other
24698,1/15/2025,livechat,"""I only received 2x20 of the 180 fs that were promised to me for the first deposit bonus and after that nothing more came""",Deposit/Payment Issues
24570,1/15/2025,livechat,"""hi Oliver I was just playing and it logged me out and said my account was disabled so I logged back in thru Google and now it says my balance is zero dollars""",Account/Login Issues
24752,1/15/2025,livechat,"""Hi, one of my verification failed and it said to come to live chat""",Irrelevant/Other
25357,1/16/2025,livechat,"""It my birthday today""",Irrelevant/Other
24548,1/16/2025,livechat,"""Hello, I was wondering if you could help me with something I worked really hard to deposit enough to get the 200 Wednesday spins but I’m only seeing 20 spins there. Did I miss it with my second deposit today?""",Deposit/Payment Issues
24278,1/16/2025,livechat,"""Of the deposit that I won the bonus on""",Deposit/Payment Issues
25182,1/16/2025,livechat,"""ima loyal customer""",Irrelevant/Other
25065,1/16/2025,livechat,"""I did all that""",Irrelevant/Other
25178,1/16/2025,livechat,"""However, I’ve tried other games and they were perfect""",Gameplay/Technical Issues
19637,1/16/2025,livechat,"""I apologize I had it copied and pasted to my phone and then didn't realize it was the old one is there anything we can do?""",Irrelevant/Other
24976,1/16/2025,livechat,"""There’s no possibility maybe to have them re-applied ?""",Irrelevant/Other
710,1/16/2025,livechat,"""I need a specialist for some missing free spins? Really? Wow""",Bonuses/Promotions Issues
19516,1/16/2025,livechat,"""I even asked for the right address cuz last time I sent 50 it never shown up and they said it was my fault so I asked this time them it still doesn't show up""",Irrelevant/Other
24359,1/16/2025,livechat,"""Hi is my deposit in its way""",Deposit/Payment Issues
24494,1/16/2025,livechat,"""But for some reason that one was canceled anyways""",Irrelevant/Other
25269,1/16/2025,livechat,"""I've just done that are you able to process it for me now""",Irrelevant/Other
25493,1/16/2025,livechat,"""cool thankyou""",Irrelevant/Other
24586,1/16/2025,livechat,"""i had 20 free spins when I logged on today then my phone lost reception and when I logged back on they were gone I didn’t use them and they didn’t expire cuz I log on everyday""",Bonuses/Promotions Issues
24970,1/16/2025,livechat,"""Why are you a specialist.   Why was I transferred to you when the other guy said you could help me""",Withdrawal/Cashout Issues
24289,1/16/2025,livechat,"""My account is suspended""",Account/Login Issues
256,1/16/2025,telegram,"""Yes I made a deposit and it hasn't posted""",Deposit/Payment Issues
25257,1/16/2025,livechat,"""Can I also check why the credit card withdrawal failed? I've used that successfully in the past and it simple and fast.""",Deposit/Payment Issues
24635,1/16/2025,livechat,"""Is that a crime? To get suspended?""",Irrelevant/Other
25246,1/16/2025,livechat,"""Good! It will be needed in federal court soon! 😞""",Irrelevant/Other
24890,1/16/2025,livechat,"""Okay so why the fuck would USA be a option on your website then you stupid motherfuckers""",Irrelevant/Other
6844,1/16/2025,livechat,"""I was issued 10 free and 30 free spins so for each one of those  comes with a 100 max cash out Correct""",Bonuses/Promotions Issues
147,1/16/2025,telegram,"""The  page doesn’t now long""",Irrelevant/Other
21048,1/16/2025,livechat,"""I understand""",Irrelevant/Other
25512,1/16/2025,livechat,"""Right but every time it’s Wednesday you send out the 30 free games spins.do if I never got those why would I even deposit enough to get the paid free spins""",Deposit/Payment Issues
21352,1/16/2025,livechat,"""the same method i deposited on""",Deposit/Payment Issues
4564,1/16/2025,telegram,"""I guess cashapp rejects bitcoin payments from u guys all a sudden""",Deposit/Payment Issues
21068,1/16/2025,livechat,"""I tried to chat on telegram but it wasn't working for me thank you""",Irrelevant/Other
24130,1/16/2025,livechat,"""I've got an email""",Irrelevant/Other
2766,1/16/2025,livechat,"""no thats it thanks""",Irrelevant/Other
1696,1/16/2025,livechat,"""perfect thank you""",Irrelevant/Other
19810,1/16/2025,livechat,"""Just seen that""",Irrelevant/Other
20884,1/16/2025,livechat,"""Am open first account on 2023 but am not play old account and am not open account the  today am close old account then am open this account""",Account/Login Issues
21445,1/16/2025,livechat,"""Hi Dave I’m experiencing trouble with my jackpot bonus still even in another browser.   The bets are 5$ and I am excited to play I just keep getting this screen""",Bonuses/Promotions Issues
21349,1/16/2025,livechat,"""i give my iban""",Irrelevant/Other
5870,1/16/2025,livechat,"""Missing my free spins and I look forward to them""",Bonuses/Promotions Issues
21475,1/16/2025,livechat,"""Ok Can You hold while I try that""",Irrelevant/Other
4574,1/16/2025,telegram,"""I love you guys games just wish you guys would do more payment option then just bitcoins""",Deposit/Payment Issues
22087,1/16/2025,livechat,"""Due to fraud misplaced funds and false information""",Deposit/Payment Issues
19387,1/16/2025,livechat,"""And after the glitch I still had the same exact amount that I had when I spun""",Irrelevant/Other
20700,1/16/2025,livechat,"""I would just like with someone to un suspend my account so I can keep playing and trying hopefully win so I Keep enjoying them site""",Account/Login Issues
20874,1/16/2025,livechat,"""This is the address it was sent to""",Irrelevant/Other
20845,1/16/2025,livechat,"""my free spins aren’t working""",Bonuses/Promotions Issues
21157,1/16/2025,livechat,"""the account isn’t working anymore. It’s been disabled""",Account/Login Issues
21166,1/16/2025,livechat,"""I need to withdraw my balance as my account has apparently been suspended due to my phone being stolen and someone banning my old account. Long story. Am I able to do so even though it's not a full $50?""",Account/Login Issues
21307,1/16/2025,livechat,"""its showing that it has cleared on blockchain so I don’t understand""",Irrelevant/Other
21779,1/16/2025,livechat,"""That's all thanks""",Irrelevant/Other
21764,1/16/2025,livechat,"""Hello Adam""",Irrelevant/Other
21400,1/16/2025,livechat,"""No that was it""",Irrelevant/Other
20929,1/16/2025,livechat,"""Its been over an hr""",Irrelevant/Other
19632,1/17/2025,livechat,"""I made an xrp deposit earlier but later realised my wallet address suddenly was changed. Keeping in mind it was almost the other week I had been given the new address and today it's been updated.""",Deposit/Payment Issues
21738,1/17/2025,livechat,"""It was a message saying it was not accepted to redirect to a different address""",Irrelevant/Other
21173,1/17/2025,livechat,"""yes one second""",Irrelevant/Other
21452,1/17/2025,livechat,"""I did a cash out where is my money? It has been a couple of hours.""",Irrelevant/Other
24124,1/17/2025,livechat,"""How are you I am having a problem I won 64 I don't know what happened to it""",Irrelevant/Other
22163,1/17/2025,livechat,"""I think this was an accidental account on a different email""",Account/Login Issues
21754,1/17/2025,livechat,"""Ahh okay, I have had someone else from your team tell me this previously. I am in Australia and so sometimes there is a massive delay in receiving the email""",Irrelevant/Other
21334,1/17/2025,livechat,"""My account is now suspeneed""",Account/Login Issues
20887,1/17/2025,livechat,"""Yes so I got my new phone and when I checked my emails to see which one I used I logged on to an account I created long ago and was unaware of""",Account/Login Issues
21552,1/17/2025,livechat,"""It was on Christmas Day to be exact""",Irrelevant/Other
1187,1/17/2025,telegram,"""I deposited twice and it shows nothing""",Deposit/Payment Issues
22225,1/17/2025,livechat,"""but I make deposits almost like every day and for some reason or another day, I was told that it was that y’all could take up to take the way of the bonus wager that after I even wagered at 40 times that they took it from me""",Deposit/Payment Issues
22063,1/17/2025,livechat,"""But there’s my account number, can’t that just be checked with the bank statement that was approved?""",Account/Login Issues
21437,1/17/2025,livechat,"""I have a deposit of xrp that has not arrived yet""",Deposit/Payment Issues
13497,1/17/2025,livechat,"""Do you give free spins on players birthday?""",Bonuses/Promotions Issues
21879,1/17/2025,livechat,"""Logged in with my Gmail option you provide""",Irrelevant/Other
21779,1/17/2025,livechat,"""can those be transfers""",Withdrawal/Cashout Issues
1621,1/17/2025,livechat,"""usdt - 63,43""",Irrelevant/Other
271,1/17/2025,telegram,"""I lost my email address I already tell your company so many times""",Irrelevant/Other
16366,1/17/2025,livechat,"""Nothing it makes me restart and I see the same thing over and over again""",Irrelevant/Other
21297,1/17/2025,livechat,"""How much more should i play?""",Irrelevant/Other
21231,1/17/2025,livechat,"""My wallet isn't accepting my withdrawal and i need to return it""",Withdrawal/Cashout Issues
22357,1/17/2025,livechat,"""I guess not unless there’s any free spins available or anything to help cheer up I thought I had it for sure I don’t know where the other two dollars came from""",Bonuses/Promotions Issues
21460,1/17/2025,livechat,"""Really cause it was showing 555 as the mini jackpot number when I was spinning""",Gameplay/Technical Issues
22313,1/17/2025,livechat,"""OK, I think I see you. I think I see what you’re saying.""",Irrelevant/Other
21884,1/17/2025,livechat,"""If you wanna help me then return what’s mine you guys stole 150 bucks from me said you never received it""",Irrelevant/Other
21732,1/17/2025,livechat,"""No, it has been explained and I do understand what you’re saying but that’s not the case here you guys are scamming me for 150 bucks yeah probably do this to people all the time and I’m not gonna stand for it. Sorry.""",Irrelevant/Other
21425,1/17/2025,livechat,"""I would like to know why my withdrawal is taking longer than usual as I normally recieve it within 48 hours max but it has been almost 3 days""",Withdrawal/Cashout Issues
22000,1/17/2025,livechat,"""When? While playing Chinese luck/lucky crown?""",Irrelevant/Other
22342,1/17/2025,livechat,"""Can you actitave my account""",Account/Login Issues
15033,1/17/2025,livechat,"""We'll take that count off my IP address""",Irrelevant/Other
19770,1/17/2025,livechat,"""All my other crypto deposit go in cad?""",Deposit/Payment Issues
20958,1/17/2025,livechat,"""Yeah why is my Acct SUSPENDED???""",Irrelevant/Other
22077,1/17/2025,livechat,"""FOUND LEGIT CASINO""",Irrelevant/Other
19290,1/17/2025,livechat,"""I guess it doesn't matter?""",Irrelevant/Other
23780,1/17/2025,livechat,"""I dont know why""",Irrelevant/Other
23781,1/17/2025,livechat,"""Please transfer me to a real human being""",Withdrawal/Cashout Issues
21927,1/17/2025,livechat,"""i should get it I’m vip and I didn’t ean""",Irrelevant/Other
3369,1/17/2025,livechat,"""Can you just be a good customer service agent and just like change the game because I told you I already cleared the cache Shea I did everything you guys told me to do is like the fourth time I’ve been talking to you guys already and nothing has been done""",Gameplay/Technical Issues
21095,1/17/2025,livechat,"""Gotcha, ok. Can you tell me what my total amount deposited for December, and January were so far?""",Deposit/Payment Issues
22317,1/17/2025,livechat,"""so I put 100$ and use your bonus and win 3$ from that bonus""",Bonuses/Promotions Issues
22075,1/17/2025,livechat,"""you don’t need to spam your terms 1000 times""",Irrelevant/Other
22149,1/17/2025,livechat,"""Bonus sign up I received 30 free spin but I see only 20""",Bonuses/Promotions Issues
21561,1/17/2025,livechat,"""Thats fucking absurd. Using my time on here just to get scammed""",Irrelevant/Other
21156,1/17/2025,livechat,"""I would like to permanently close my account, if possible.""",Account/Login Issues
1172,1/17/2025,livechat,"""well then of course give me the area code and every error code was different""",Gameplay/Technical Issues
1938,1/17/2025,livechat,"""Shall have it it again functional""",Irrelevant/Other
22027,1/17/2025,livechat,"""I’m having trouble signing into my account because I can’t reset my password and I need help with it. You are sending me a password to be but it’s not going to Chrome and then it’s asking me to authenticate and I can’t use my authenticator anymore so I need for an agent to talk to me. Let me know how I can get verification to reset my password with""",Account/Login Issues
21074,1/18/2025,livechat,"""Sorry disconnected""",Irrelevant/Other
